Custid,Newsletter,shareMedia
8450,0,1
8451,1,NA
8452,1,.
8453,.,.
8454,NA,1
8455,1,1
8456,0,0
8457,.,.
8458,.,.
8459,1,.
8460,1,1
8461,.,.
8462,0,NA
8463,1,.
8464,1,1
8465,0,.
8466,1,0
8467,.,.
8468,1,.
8469,NA,1
8470,0,0
8471,1,NA
8472,NA,1
8473,.,1
8474,.,NA
8475,1,.
8476,0,.
8477,0,.
8478,1,NA
8479,NA,.
8480,0,0
8481,NA,1
8482,.,0
8483,0,NA
8484,.,NA
8485,NA,0
8486,.,.
8487,.,NA
8488,.,0
8489,1,1
8490,0,1
8491,.,NA
8492,0,0
8493,1,0
8494,.,1
8495,NA,0
8496,NA,0
8497,NA,NA
8498,NA,NA
8499,.,1
8500,0,0
8501,1,.
8502,0,.
8503,NA,1
8504,NA,0
8505,.,NA
8506,1,NA
8507,.,1
8508,1,0
8509,NA,.
8510,1,NA
8511,0,1
8512,1,1
8513,1,1
8514,NA,1
8515,0,NA
8516,NA,NA
8517,.,NA
8518,0,0
8519,NA,0
8520,.,.
8521,.,0
8522,1,0
8523,1,0
8524,NA,0
8525,.,1
8526,0,1
8527,.,NA
8528,NA,1
8529,.,NA
8530,NA,NA
8531,1,.
8532,NA,1
8533,.,.
8534,.,1
8535,.,NA
8536,0,1
8537,NA,NA
8538,.,.
8539,.,.
8540,1,.
8541,0,NA
8542,1,NA
8543,0,NA
8544,1,1
8545,0,1
8546,NA,0
8547,1,NA
8548,NA,NA
8549,1,.
8550,.,NA
8551,0,NA
8552,1,.
8553,1,NA
8554,1,NA
8555,0,1
8556,NA,NA
8557,NA,1
8558,.,1
8559,NA,1
8560,NA,0
8561,1,NA
8562,.,NA
8563,.,NA
8564,0,NA
8565,1,0
8566,1,.
8567,0,.
8568,.,.
8569,NA,1
8570,NA,.
8571,NA,1
8572,.,0
8573,NA,0
8574,NA,.
8575,1,NA
8576,.,0
8577,.,NA
8578,NA,NA
8579,0,0
8580,1,.
8581,1,.
8582,NA,1
8583,NA,0
8584,.,NA
8585,1,.
8586,NA,.
8587,1,0
8588,NA,.
8589,NA,0
8590,.,.
8591,1,NA
8592,0,0
8593,.,.
8594,0,1
8595,NA,.
8596,0,NA
8597,1,.
8598,.,1
8599,0,1
8600,NA,NA
8601,.,.
8602,.,.
8603,1,1
8604,NA,NA
8605,.,.
8606,1,NA
8607,.,1
8608,0,1
8609,0,NA
8610,NA,NA
8611,.,.
8612,0,.
8613,.,NA
8614,0,NA
8615,0,NA
8616,0,1
8617,0,.
8618,.,.
8619,.,.
8620,.,NA
8621,NA,NA
8622,1,NA
8623,.,1
8624,0,NA
8625,NA,0
8626,.,NA
8627,0,1
8628,1,0
8629,0,NA
8630,1,0
8631,1,0
8632,.,0
8633,0,NA
8634,1,NA
8635,0,0
8636,0,0
8637,.,.
8638,1,0
8639,NA,.
8640,.,0
8641,.,.
8642,0,NA
8643,.,.
8644,.,NA
8645,NA,0
8646,.,1
8647,1,0
8648,NA,NA
8649,.,NA
8650,1,.
8651,NA,NA
8652,1,1
8653,.,1
8654,0,1
8655,NA,.
8656,1,NA
8657,.,0
8658,NA,1
8659,0,NA
8660,0,0
8661,1,.
8662,1,.
8663,.,.
8664,1,NA
8665,NA,0
8666,NA,1
8667,.,.
8668,1,1
8669,NA,0
8670,0,.
8671,NA,1
8672,1,0
8673,0,1
8674,1,.
8675,0,1
8676,NA,NA
8677,0,1
8678,.,0
8679,0,.
8680,NA,0
8681,1,0
8682,.,NA
8683,1,NA
8684,NA,NA
8685,0,0
8686,.,1
8687,NA,NA
8688,.,1
8689,1,0
8690,NA,1
8691,.,.
8692,.,.
8693,0,NA
8694,1,.
8695,.,NA
8696,1,.
8697,NA,NA
8698,NA,1
8699,.,1
8700,0,1
8701,0,NA
8702,1,.
8703,1,NA
8704,1,1
8705,.,1
8706,.,1
8707,0,NA
8708,0,.
8709,0,0
8710,1,0
8711,1,0
8712,.,.
8713,.,NA
8714,.,NA
8715,NA,0
8716,.,0
8717,0,1
8718,0,0
8719,0,1
8720,.,NA
8721,0,NA
8722,0,1
8723,.,1
8724,0,0
8725,NA,.
8726,NA,0
8727,NA,1
8728,.,0
8729,1,0
8730,.,NA
8731,NA,NA
8732,1,0
8733,NA,1
8734,NA,.
8735,.,.
8736,.,NA
8737,1,0
8738,0,0
8739,0,.
8740,0,.
8741,0,.
8742,1,1
8743,1,.
8744,1,NA
8745,.,1
8746,.,0
8747,.,NA
8748,0,NA
8749,.,NA
8750,0,0
8751,.,NA
8752,.,NA
8753,.,.
8754,1,NA
8755,0,.
8756,1,0
8757,NA,.
8758,1,1
8759,0,1
8760,1,0
8761,1,.
8762,NA,0
8763,0,NA
8764,NA,1
8765,1,1
8766,0,.
8767,0,1
8768,1,.
8769,1,NA
8770,0,0
8771,NA,1
8772,1,NA
8773,NA,0
8774,.,.
8775,NA,.
8776,NA,NA
8777,.,0
8778,NA,.
8779,NA,.
8780,NA,1
8781,1,NA
8782,NA,NA
8783,0,1
8784,0,.
8785,0,1
8786,0,.
8787,1,0
8788,.,0
8789,.,0
8790,.,NA
8791,NA,0
8792,.,NA
8793,1,NA
8794,0,.
8795,NA,NA
8796,.,0
8797,.,NA
8798,.,.
8799,NA,1
8800,1,0
8801,1,1
8802,.,.
8803,NA,1
8804,0,.
8805,.,.
8806,.,.
8807,1,1
8808,.,.
8809,1,NA
8810,NA,NA
8811,0,.
8812,0,.
8813,.,NA
8814,0,.
8815,.,1
8816,.,0
8817,1,1
8818,NA,NA
8819,NA,1
8820,0,.
8821,.,NA
8822,NA,1
8823,NA,.
8824,.,0
8825,NA,.
8826,1,0
8827,1,NA
8828,.,0
8829,NA,.
8830,1,1
8831,NA,1
8832,.,.
8833,.,1
8834,0,0
8835,1,.
8836,.,.
8837,NA,1
8838,1,1
8839,1,0
8840,0,NA
8841,0,0
8842,0,NA
8843,1,NA
8844,0,NA
8845,1,1
8846,NA,0
8847,.,0
8848,1,.
8849,1,NA
8850,0,0
8851,NA,1
8852,1,0
8853,.,0
8854,1,NA
8855,0,NA
8856,.,1
8857,0,.
8858,NA,1
8859,NA,.
8860,.,1
8861,0,.
8862,NA,.
8863,1,NA
8864,NA,.
8865,0,0
8866,NA,1
8867,.,0
8868,1,0
8869,0,1
8870,NA,1
8871,0,NA
8872,0,.
8873,0,0
8874,NA,NA
8875,1,NA
8876,.,NA
8877,NA,1
8878,0,1
8879,0,0
8880,.,0
8881,0,NA
8882,0,1
8883,NA,NA
8884,1,NA
8885,1,1
8886,0,0
8887,.,.
8888,0,.
8889,0,NA
8890,1,0
8891,NA,0
8892,.,.
8893,1,1
8894,NA,.
8895,NA,NA
8896,NA,1
8897,.,0
8898,NA,1
8899,NA,0
8900,0,0
8901,1,1
8902,1,.
8903,.,.
8904,.,NA
8905,NA,1
8906,NA,.
8907,1,1
8908,0,.
8909,0,1
8910,0,NA
8911,1,.
8912,0,.
8913,1,1
8914,1,0
8915,0,NA
8916,NA,.
8917,.,NA
8918,.,.
8919,0,1
8920,0,1
8921,0,NA
8922,NA,NA
8923,.,0
8924,0,0
8925,NA,NA
8926,1,.
8927,1,NA
8928,NA,1
8929,NA,.
8930,NA,.
8931,0,1
8932,0,NA
8933,1,.
8934,.,1
8935,0,1
8936,0,NA
8937,NA,1
8938,0,0
8939,NA,NA
8940,0,0
8941,1,1
8942,0,.
8943,.,.
8944,1,NA
8945,0,NA
8946,1,.
8947,1,1
8948,NA,NA
8949,1,NA
8950,0,0
8951,1,0
8952,0,1
8953,NA,0
8954,1,.
8955,.,0
8956,NA,0
8957,0,.
8958,0,NA
8959,NA,0
8960,0,1
8961,.,0
8962,NA,0
8963,NA,0
8964,.,0
8965,.,.
8966,NA,NA
8967,0,1
8968,0,NA
8969,1,1
8970,.,.
8971,0,0
8972,1,1
8973,.,.
8974,NA,1
8975,0,NA
8976,.,1
8977,NA,0
8978,NA,0
8979,NA,NA
8980,NA,0
8981,0,0
8982,0,0
8983,NA,NA
8984,0,.
8985,NA,.
8986,.,1
8987,0,0
8988,0,.
8989,NA,0
8990,.,NA
8991,.,0
8992,0,.
8993,1,NA
8994,1,0
8995,1,NA
8996,1,1
8997,1,NA
8998,0,.
8999,NA,NA
9000,0,0
9001,.,.
9002,NA,NA
9003,NA,NA
9004,NA,1
9005,.,1
9006,.,0
9007,0,1
9008,1,0
9009,1,.
9010,.,.
9011,0,0
9012,.,NA
9013,0,1
9014,NA,1
9015,NA,NA
9016,0,0
9017,1,0
9018,.,.
9019,.,0
9020,0,0
9021,0,.
9022,0,0
9023,0,.
9024,.,.
9025,0,NA
9026,.,1
9027,.,1
9028,0,NA
9029,0,0
9030,1,.
9031,1,NA
9032,1,1
9033,0,1
9034,1,1
9035,1,NA
9036,NA,1
9037,.,0
9038,NA,0
9039,0,.
9040,.,1
9041,NA,NA
9042,0,NA
9043,.,.
9044,.,.
9045,.,1
9046,.,1
9047,0,NA
9048,1,0
9049,1,NA
9050,.,1
9051,.,NA
9052,.,NA
9053,1,0
9054,0,.
9055,0,NA
9056,0,0
9057,NA,0
9058,1,0
9059,NA,.
9060,1,.
9061,NA,1
9062,0,0
9063,1,.
9064,1,NA
9065,.,NA
9066,0,1
9067,1,0
9068,1,0
9069,1,1
9070,NA,NA
9071,0,NA
9072,1,1
9073,NA,0
9074,NA,.
9075,0,.
9076,.,1
9077,0,.
9078,1,0
9079,.,NA
9080,.,NA
9081,.,0
9082,NA,.
9083,1,0
9084,1,NA
9085,.,0
9086,.,NA
9087,0,1
9088,1,0
9089,.,0
9090,.,1
9091,1,0
9092,NA,.
9093,0,0
9094,NA,0
9095,.,1
9096,NA,0
9097,1,.
9098,0,1
9099,NA,1
9100,0,NA
9101,1,1
9102,NA,.
9103,.,0
9104,.,0
9105,.,.
9106,0,.
9107,.,1
9108,0,1
9109,.,0
9110,.,0
9111,.,0
9112,1,1
9113,.,NA
9114,1,.
9115,NA,1
9116,NA,.
9117,0,.
9118,0,0
9119,0,.
9120,1,0
9121,.,NA
9122,NA,NA
9123,NA,1
9124,0,0
9125,NA,.
9126,.,0
9127,1,0
9128,0,0
9129,1,NA
9130,.,1
9131,1,1
9132,NA,0
9133,1,.
9134,0,NA
9135,0,.
9136,.,.
9137,1,.
9138,.,0
9139,NA,NA
9140,NA,0
9141,NA,0
9142,NA,NA
9143,.,NA
9144,1,0
9145,NA,1
9146,.,NA
9147,1,1
9148,NA,1
9149,.,NA
9150,1,1
9151,1,0
9152,1,0
9153,NA,NA
9154,.,NA
9155,.,0
9156,NA,0
9157,1,NA
9158,1,0
9159,0,0
9160,0,.
9161,1,.
9162,NA,1
9163,NA,NA
9164,0,NA
9165,.,NA
9166,0,1
9167,NA,1
9168,NA,1
9169,0,NA
9170,1,NA
9171,NA,0
9172,NA,.
9173,1,1
9174,1,0
9175,0,0
9176,1,NA
9177,.,.
9178,1,1
9179,0,NA
9180,.,1
9181,0,.
9182,NA,1
9183,.,1
9184,.,0
9185,NA,.
9186,1,NA
9187,.,1
9188,NA,NA
9189,.,.
9190,NA,.
9191,1,.
9192,NA,NA
9193,1,NA
9194,.,1
9195,NA,.
9196,NA,.
9197,0,.
9198,NA,1
9199,.,NA
9200,.,1
9201,.,0
9202,0,.
9203,0,1
9204,NA,1
9205,NA,.
9206,NA,0
9207,1,NA
9208,0,NA
9209,NA,.
9210,NA,.
9211,0,0
9212,NA,.
9213,.,.
9214,0,1
9215,0,1
9216,0,NA
9217,.,0
9218,0,NA
9219,1,NA
9220,NA,NA
9221,1,0
9222,.,NA
9223,NA,.
9224,1,NA
9225,NA,NA
9226,.,0
9227,NA,1
9228,1,.
9229,NA,1
9230,1,.
9231,0,0
9232,NA,1
9233,NA,0
9234,NA,1
9235,.,1
9236,1,1
9237,1,0
9238,NA,1
9239,1,NA
9240,.,0
9241,NA,0
9242,NA,.
9243,NA,1
9244,1,1
9245,NA,NA
9246,.,0
9247,1,NA
9248,1,.
9249,NA,0
9250,1,NA
9251,0,1
9252,NA,0
9253,.,1
9254,NA,NA
9255,0,0
9256,0,.
9257,1,0
9258,NA,.
9259,1,0
9260,1,0
9261,NA,NA
9262,.,.
9263,NA,1
9264,1,0
9265,0,0
9266,.,1
9267,0,0
9268,1,NA
9269,.,NA
9270,.,0
9271,1,.
9272,.,1
9273,NA,0
9274,NA,1
9275,0,1
9276,0,1
9277,NA,0
9278,0,1
9279,0,1
9280,NA,1
9281,1,.
9282,NA,.
9283,0,NA
9284,.,1
9285,0,0
9286,NA,1
9287,.,0
9288,NA,0
9289,1,.
9290,1,1
9291,1,.
9292,NA,.
9293,NA,.
9294,1,.
9295,.,0
9296,1,.
9297,0,1
9298,1,0
9299,.,NA
9300,.,0
9301,1,1
9302,.,0
9303,NA,.
9304,0,0
9305,NA,.
9306,1,NA
9307,0,0
9308,NA,NA
9309,1,1
9310,1,NA
9311,1,.
9312,NA,.
9313,1,0
9314,1,NA
9315,NA,.
9316,1,NA
9317,NA,0
9318,NA,.
9319,1,1
9320,0,1
9321,NA,NA
9322,.,NA
9323,.,1
9324,.,.
9325,1,0
9326,NA,1
9327,.,NA
9328,1,0
9329,NA,1
9330,1,0
9331,NA,1
9332,1,1
9333,0,NA
9334,.,1
9335,NA,0
9336,0,NA
9337,0,.
9338,.,1
9339,0,NA
9340,.,.
9341,0,0
9342,0,0
9343,1,NA
9344,.,1
9345,1,NA
9346,0,1
9347,.,.
9348,0,NA
9349,NA,.
9350,NA,.
9351,NA,.
9352,.,1
9353,0,1
9354,NA,NA
9355,.,0
9356,1,1
9357,0,.
9358,.,0
9359,1,1
9360,1,1
9361,.,NA
9362,0,NA
9363,.,NA
9364,0,NA
9365,.,0
9366,0,NA
9367,NA,NA
9368,1,NA
9369,0,1
9370,1,NA
9371,.,.
9372,NA,1
9373,0,NA
9374,.,0
9375,.,NA
9376,.,1
9377,NA,.
9378,NA,.
9379,NA,NA
9380,1,0
9381,.,NA
9382,0,0
9383,1,0
9384,.,1
9385,NA,1
9386,1,.
9387,NA,.
9388,.,.
9389,NA,0
9390,0,1
9391,NA,NA
9392,NA,.
9393,.,1
9394,.,NA
9395,NA,1
9396,.,NA
9397,NA,1
9398,1,0
9399,0,NA
9400,0,.
9401,NA,.
9402,0,NA
9403,0,.
9404,1,.
9405,0,NA
9406,NA,NA
9407,1,0
9408,.,.
9409,.,.
9410,1,0
9411,0,0
9412,1,1
9413,NA,NA
9414,0,1
9415,NA,1
9416,NA,NA
9417,0,0
9418,0,NA
9419,NA,NA
9420,0,NA
9421,NA,0
9422,1,0
9423,1,.
9424,0,NA
9425,.,0
9426,.,1
9427,NA,1
9428,.,.
9429,NA,0
9430,1,.
9431,1,NA
9432,1,0
9433,0,1
9434,1,1
9435,.,0
9436,1,0
9437,.,0
9438,0,1
9439,.,NA
9440,1,0
9441,0,NA
9442,.,1
9443,NA,0
9444,NA,1
9445,NA,.
9446,1,.
9447,NA,1
9448,1,0
9449,.,NA
9450,0,.
9451,1,NA
9452,1,NA
9453,NA,NA
9454,1,.
9455,1,1
9456,0,NA
9457,.,.
9458,.,1
9459,NA,0
9460,1,.
9461,.,.
9462,.,NA
9463,0,NA
9464,0,0
9465,0,.
9466,1,1
9467,0,.
9468,NA,0
9469,0,0
9470,NA,NA
9471,1,1
9472,NA,NA
9473,1,NA
9474,0,0
9475,NA,1
9476,NA,1
9477,.,.
9478,0,NA
9479,1,.
9480,1,.
9481,0,1
9482,1,1
9483,.,1
9484,NA,1
9485,.,1
9486,.,0
9487,NA,0
9488,1,1
9489,NA,.
9490,0,1
9491,0,1
9492,NA,.
9493,.,NA
9494,NA,.
9495,1,NA
9496,1,1
9497,NA,1
9498,1,.
9499,1,1
9500,.,0
9501,NA,.
9502,.,NA
9503,NA,0
9504,0,.
9505,0,NA
9506,1,NA
9507,1,0
9508,.,NA
9509,NA,NA
9510,1,.
9511,0,.
9512,1,0
9513,1,NA
9514,.,NA
9515,.,1
9516,NA,1
9517,.,0
9518,.,0
9519,NA,1
9520,.,.
9521,1,NA
9522,0,NA
9523,0,.
9524,0,1
9525,1,NA
9526,.,NA
9527,.,.
9528,.,NA
9529,NA,1
9530,.,0
9531,.,0
9532,.,0
9533,1,NA
9534,NA,.
9535,1,NA
9536,.,0
9537,0,0
9538,NA,NA
9539,.,1
9540,0,0
9541,.,NA
9542,NA,0
9543,0,1
9544,.,1
9545,.,.
9546,.,NA
9547,0,0
9548,0,0
9549,NA,.
9550,0,0
9551,.,NA
9552,NA,1
9553,1,NA
9554,0,.
9555,.,NA
9556,NA,1
9557,1,0
9558,.,NA
9559,NA,1
9560,0,1
9561,1,NA
9562,1,0
9563,1,1
9564,0,1
9565,0,NA
9566,1,.
9567,1,.
9568,NA,NA
9569,0,1
9570,0,0
9571,1,1
9572,NA,NA
9573,0,0
9574,.,NA
9575,.,.
9576,1,NA
9577,1,0
9578,.,.
9579,1,.
9580,.,1
9581,1,1
9582,1,.
9583,0,NA
9584,.,.
9585,NA,.
9586,NA,.
9587,1,.
9588,0,.
9589,NA,.
9590,.,0
9591,.,NA
9592,0,1
9593,NA,1
9594,0,.
9595,NA,0
9596,1,0
9597,1,0
9598,NA,1
9599,.,NA
9600,0,1
9601,0,1
9602,0,1
9603,.,.
9604,NA,0
9605,1,1
9606,1,1
9607,.,.
9608,.,NA
9609,NA,0
9610,1,.
9611,1,NA
9612,1,0
9613,NA,1
9614,1,0
9615,1,0
9616,.,0
9617,.,.
9618,0,NA
9619,1,0
9620,1,NA
9621,.,NA
9622,.,.
9623,0,1
9624,NA,.
9625,.,.
9626,0,.
9627,NA,1
9628,.,NA
9629,0,NA
9630,1,1
9631,0,.
9632,0,NA
9633,1,0
9634,NA,0
9635,0,.
9636,.,NA
9637,NA,NA
9638,NA,0
9639,1,.
9640,1,0
9641,1,1
9642,1,0
9643,NA,NA
9644,NA,0
9645,NA,.
9646,1,NA
9647,.,1
9648,NA,NA
9649,1,.
9650,.,.
9651,0,0
9652,1,.
9653,.,.
9654,1,NA
9655,NA,NA
9656,.,1
9657,0,NA
9658,0,1
9659,NA,.
9660,NA,1
9661,NA,0
9662,.,0
9663,1,NA
9664,0,.
9665,0,0
9666,NA,1
9667,1,1
9668,NA,1
9669,NA,NA
9670,0,1
9671,0,1
9672,1,NA
9673,NA,.
9674,1,0
9675,0,.
9676,NA,1
9677,0,NA
9678,.,1
9679,NA,.
9680,0,.
9681,1,.
9682,.,1
9683,.,.
9684,0,1
9685,0,1
9686,0,.
9687,.,.
9688,1,.
9689,1,1
9690,0,.
9691,0,NA
9692,NA,0
9693,NA,.
9694,.,1
9695,0,.
9696,1,0
9697,1,1
9698,0,NA
9699,0,.
9700,0,0
9701,NA,0
9702,1,NA
9703,NA,.
9704,0,0
9705,.,0
9706,0,.
9707,0,1
9708,0,NA
9709,.,NA
9710,1,0
9711,1,1
9712,.,1
9713,1,.
9714,1,NA
9715,1,NA
9716,.,0
9717,1,NA
9718,NA,.
9719,0,.
9720,1,0
9721,0,.
9722,.,1
9723,.,NA
9724,0,1
9725,1,1
9726,.,.
9727,NA,0
9728,.,.
9729,0,.
9730,1,NA
9731,0,0
9732,1,0
9733,1,.
9734,NA,1
9735,0,.
9736,0,.
9737,NA,.
9738,NA,.
9739,NA,0
9740,.,NA
9741,.,.
9742,1,NA
9743,.,0
9744,1,1
9745,1,1
9746,NA,1
9747,NA,NA
9748,1,1
9749,1,1
9750,0,NA
9751,1,1
9752,1,.
9753,NA,NA
9754,0,1
9755,NA,NA
9756,NA,NA
9757,NA,1
9758,NA,0
9759,NA,NA
9760,0,1
9761,.,NA
9762,0,.
9763,.,1
9764,1,.
9765,0,1
9766,NA,NA
9767,1,NA
9768,.,.
9769,1,NA
9770,1,0
9771,1,0
9772,1,NA
9773,.,.
9774,0,NA
9775,0,0
9776,0,NA
9777,1,1
9778,NA,.
9779,.,NA
9780,.,NA
9781,1,0
9782,1,0
9783,0,NA
9784,0,1
9785,.,.
9786,.,NA
9787,.,1
9788,0,0
9789,NA,1
9790,0,1
9791,0,1
9792,.,.
9793,NA,.
9794,.,.
9795,1,0
9796,1,.
9797,0,NA
9798,1,1
9799,NA,1
9800,1,NA
9801,NA,.
9802,1,1
9803,NA,1
9804,0,1
9805,1,.
9806,0,1
9807,.,0
9808,NA,0
9809,.,NA
9810,1,.
9811,1,.
9812,NA,NA
9813,.,.
9814,.,.
9815,NA,NA
9816,.,1
9817,1,1
9818,.,NA
9819,.,.
9820,.,0
9821,.,0
9822,0,1
9823,1,0
9824,1,1
9825,.,1
9826,1,1
9827,0,0
9828,NA,NA
9829,1,0
9830,.,0
9831,NA,1
9832,NA,1
9833,0,0
9834,.,NA
9835,NA,NA
9836,0,.
9837,.,NA
9838,1,.
9839,0,0
9840,.,NA
9841,.,.
9842,NA,0
9843,0,0
9844,1,.
9845,0,NA
9846,0,.
9847,.,0
9848,1,.
9849,.,NA
9850,NA,NA
9851,1,1
9852,NA,.
9853,0,NA
9854,0,NA
9855,1,0
9856,NA,1
9857,1,.
9858,1,1
9859,1,NA
9860,.,NA
9861,1,1
9862,.,0
9863,NA,1
9864,NA,1
9865,.,0
9866,0,NA
9867,0,.
9868,1,1
9869,1,1
9870,.,NA
9871,1,1
9872,NA,0
9873,0,1
9874,0,0
9875,NA,NA
9876,NA,.
9877,.,.
9878,NA,0
9879,0,0
9880,NA,.
9881,.,0
9882,NA,0
9883,NA,NA
9884,1,NA
9885,NA,.
9886,0,1
9887,.,NA
9888,NA,.
9889,1,NA
9890,1,0
9891,.,.
9892,0,0
9893,.,1
9894,0,NA
9895,0,0
9896,1,NA
9897,NA,0
9898,0,0
9899,1,0
9900,.,NA
9901,1,NA
9902,NA,1
9903,0,.
9904,NA,1
9905,.,0
9906,1,NA
9907,1,1
9908,.,1
9909,0,0
9910,.,.
9911,1,1
9912,1,NA
9913,0,0
9914,0,.
9915,NA,0
9916,1,.
9917,NA,NA
9918,.,NA
9919,NA,1
9920,1,0
9921,1,.
9922,NA,1
9923,NA,NA
9924,0,0
9925,.,1
9926,NA,0
9927,0,0
9928,0,1
9929,0,0
9930,0,1
9931,.,NA
9932,NA,0
9933,0,0
9934,NA,0
9935,1,.
9936,NA,NA
9937,.,NA
9938,0,.
9939,.,.
9940,NA,1
9941,1,0
9942,1,1
9943,1,NA
9944,.,0
9945,.,.
9946,0,0
9947,0,0
9948,1,NA
9949,.,0
9950,.,NA
9951,.,0
9952,1,0
9953,.,1
9954,.,NA
9955,0,0
9956,.,0
9957,.,1
9958,0,.
9959,NA,NA
9960,1,0
9961,.,NA
9962,.,0
9963,1,.
9964,1,.
9965,.,NA
9966,0,0
9967,1,0
9968,.,NA
9969,1,NA
9970,NA,.
9971,.,.
9972,.,1
9973,.,.
9974,.,1
9975,0,0
9976,NA,1
9977,NA,NA
9978,.,.
9979,NA,1
9980,0,.
9981,.,NA
9982,.,NA
9983,1,1
9984,0,NA
9985,1,0
9986,1,.
9987,.,0
9988,1,1
9989,NA,NA
9990,.,0
9991,1,.
9992,0,.
9993,0,NA
9994,NA,NA
9995,1,0
9996,1,1
9997,NA,.
9998,0,.
9999,NA,0
10000,1,0
10001,.,.
10002,NA,.
10003,0,1
10004,.,1
10005,.,0
10006,.,NA
10007,NA,NA
10008,.,0
10009,NA,1
10010,.,.
10011,NA,NA
10012,1,NA
10013,1,0
10014,NA,0
10015,0,.
10016,.,0
10017,.,0
10018,.,.
10019,0,NA
10020,1,NA
10021,NA,0
10022,0,.
10023,0,1
10024,NA,0
10025,1,0
10026,NA,.
10027,0,0
10028,1,0
10029,0,NA
10030,.,.
10031,1,0
10032,1,NA
10033,NA,0
10034,1,NA
10035,.,NA
10036,.,1
10037,.,0
10038,1,.
10039,.,.
10040,NA,1
10041,0,1
10042,0,NA
10043,1,.
10044,.,.
10045,.,0
10046,.,.
10047,1,0
10048,1,NA
10049,1,.
10050,.,.
10051,.,.
10052,.,NA
10053,NA,NA
10054,1,1
10055,NA,0
10056,NA,0
10057,.,1
10058,1,.
10059,NA,0
10060,1,NA
10061,0,.
10062,.,0
10063,.,NA
10064,.,1
10065,.,1
10066,NA,.
10067,0,0
10068,NA,0
10069,0,1
10070,0,0
10071,1,.
10072,.,NA
10073,NA,0
10074,NA,0
10075,NA,NA
10076,NA,0
10077,0,NA
10078,.,0
10079,0,1
10080,1,0
10081,0,1
10082,.,.
10083,1,1
10084,.,NA
10085,.,0
10086,0,.
10087,NA,0
10088,NA,.
10089,.,0
10090,1,.
10091,0,0
10092,NA,1
10093,.,1
10094,.,1
10095,0,0
10096,0,1
10097,0,NA
10098,0,0
10099,NA,NA
10100,1,1
10101,1,1
10102,NA,0
10103,1,.
10104,1,0
10105,0,1
10106,.,.
10107,.,1
10108,1,0
10109,0,0
10110,1,0
10111,0,0
10112,0,NA
10113,.,.
10114,0,NA
10115,.,.
10116,NA,1
10117,1,0
10118,.,0
10119,1,0
10120,0,.
10121,0,.
10122,NA,1
10123,NA,1
10124,0,NA
10125,0,NA
10126,NA,.
10127,.,0
10128,0,0
10129,NA,.
10130,NA,1
10131,1,.
10132,1,1
10133,NA,NA
10134,0,1
10135,.,.
10136,.,0
10137,0,.
10138,0,NA
10139,NA,.
10140,.,.
10141,0,0
10142,NA,1
10143,NA,0
10144,NA,0
10145,1,1
10146,0,.
10147,NA,0
10148,0,1
10149,0,.
10150,0,1
10151,1,1
10152,NA,NA
10153,.,0
10154,NA,1
10155,.,0
10156,.,0
10157,NA,.
10158,NA,NA
10159,NA,NA
10160,0,0
10161,NA,1
10162,.,0
10163,NA,NA
10164,0,0
10165,1,NA
10166,1,NA
10167,.,0
10168,NA,0
10169,.,NA
10170,0,NA
10171,.,1
10172,NA,1
10173,NA,.
10174,.,1
10175,0,NA
10176,0,0
10177,1,1
10178,1,NA
10179,0,0
10180,0,0
10181,NA,0
10182,.,NA
10183,0,NA
10184,0,0
10185,1,1
10186,.,.
10187,1,NA
10188,0,NA
10189,NA,NA
10190,1,0
10191,NA,0
10192,.,0
10193,0,NA
10194,0,NA
10195,1,.
10196,1,NA
10197,.,1
10198,0,NA
10199,NA,.
10200,.,NA
10201,.,0
10202,NA,NA
10203,1,1
10204,NA,1
10205,0,0
10206,1,0
10207,.,NA
10208,1,.
10209,.,NA
10210,NA,0
10211,1,NA
10212,.,NA
10213,.,.
10214,0,NA
10215,.,1
10216,0,.
10217,1,1
10218,0,0
10219,NA,.
10220,NA,1
10221,.,NA
10222,1,NA
10223,1,NA
10224,1,NA
10225,1,NA
10226,NA,NA
10227,1,1
10228,1,1
10229,NA,1
10230,1,.
10231,NA,0
10232,NA,0
10233,1,0
10234,1,NA
10235,NA,1
10236,.,0
10237,NA,NA
10238,.,.
10239,.,.
10240,.,.
10241,1,0
10242,0,NA
10243,.,NA
10244,.,.
10245,0,NA
10246,1,0
10247,.,1
10248,1,0
10249,0,0
10250,NA,NA
10251,1,1
10252,NA,1
10253,1,1
10254,.,.
10255,1,.
10256,0,.
10257,1,.
10258,1,.
10259,0,NA
10260,1,0
10261,NA,NA
10262,NA,0
10263,0,1
10264,1,0
10265,NA,1
10266,1,1
10267,.,.
10268,NA,.
10269,0,0
10270,.,1
10271,1,0
10272,1,.
10273,1,0
10274,.,NA
10275,1,.
10276,0,.
10277,NA,.
10278,.,1
10279,NA,NA
10280,.,.
10281,NA,0
10282,0,1
10283,NA,1
10284,0,.
10285,NA,0
10286,0,0
10287,1,.
10288,0,1
10289,1,1
10290,1,.
10291,1,.
10292,1,0
10293,.,0
10294,0,NA
10295,0,NA
10296,1,NA
10297,.,1
10298,0,NA
10299,NA,0
10300,1,NA
10301,0,NA
10302,0,0
10303,0,.
10304,.,.
10305,1,0
10306,NA,.
10307,NA,0
10308,1,NA
10309,0,1
10310,0,.
10311,.,0
